"","Name","Platform","Year_of_Release","Genre","Publisher","EU_Sales","Global_Sales","Critic_Score","Critic_Count","User_Score","User_Count","Rating","Name_imp","Platform_imp","Year_of_Release_imp","Genre_imp","Publisher_imp","EU_Sales_imp","Global_Sales_imp","Critic_Score_imp","Critic_Count_imp","User_Score_imp","User_Count_imp","Rating_imp"
"3875","Freedom Fighters","PS2",2003,"Shooter","Electronic Arts",0.2,0.52,81,26,8.4,57,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3876","Gun","X",2005,"Shooter","Activision",0.12,0.52,79,55,7.8,29,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3877","Thats So Raven 2: Supernatural Style","GBA",2005,"Adventure","Disney Interactive Studios",0.14,0.52,52,5,7.45,8,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"3878","Rooms: The Main Building","DS",2010,"Adventure","Nintendo",0.36,0.52,56,23,5.3,25,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"3879","Fight Night Round 3","PSP",2006,"Fighting","Electronic Arts",0.01,0.52,74,22,8.1,22,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3880","The Punisher","PS2",2005,"Action","THQ",0.2,0.52,68,44,8.2,56,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3881","Front Mission 3","PS",1999,"Strategy","SquareSoft",0.07,0.52,64,12,6.7,17,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3882","Kenkou Ouen Recipe 1000: DS Kondate Zenshuu","DS",2006,"Misc","Nintendo",0,0.52,62,20,7.4,14,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3883","SSX On Tour","PS2",2005,"Sports","Electronic Arts",0.2,0.52,80,41,7.9,26,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3884","The Sims 2: Open for Business","PC",2006,"Simulation","Electronic Arts",0.05,0.52,78,29,8.6,35,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3885","Rune Factory 2: A Fantasy Harvest Moon","DS",2008,"Role-Playing","Rising Star Games",0.03,0.52,77,14,7.9,30,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3886","Way of the Samurai 3","PS3",2008,"Action","Gamebridge",0.08,0.52,58,18,7.9,22,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3887","Tony Hawks Pro Skater 3","GBA",2002,"Sports","Activision",0.14,0.52,90,20,8,6,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3888","Harry Potter and the Prisoner of Azkaban","GBA",2004,"Action","Electronic Arts",0.14,0.52,69,11,8.2,13,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3889","Cars 2","PS3",2011,"Racing","Disney Interactive Studios",0.21,0.52,60,7,6.55,11,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3890","Omega Boost","PS",1999,"Shooter","Sony Computer Entertainment",0.11,0.52,59,9,7.05,7,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3891","NFL 2K3","X",2002,"Sports","Sega",0.11,0.52,66,9,8.25,12,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3892","Go Diego Go! Safari Rescue","Wii",2008,"Action","Take-Two Interactive",0,0.52,58,5,7.6,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3893","SimAnimals","DS",2009,"Simulation","Electronic Arts",0.2,0.52,70,10,7.5,4,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3894","NBA Live 2002","PS",2001,"Sports","Electronic Arts",0.19,0.52,81,6,8.8,9,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3895","Sonic & All-Stars Racing Transformed","WiiU",2012,"Racing","Sega",0.27,0.52,56,11,5.35,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3896","Jampack Winter 2002","PS2",2002,"Misc","Sony Computer Entertainment",0.2,0.52,72,7,7.6,4,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3897","Classic Word Games","DS",2009,"Misc","Ubisoft",0.36,0.52,58,7,4.7,7,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3898","The 3rd Birthday","PSP",2010,"Role-Playing","Square Enix",0.07,0.51,71,56,6.1,113,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3899","Way of the Samurai","PS2",2002,"Action","Eidos Interactive",0.1,0.51,74,22,8.2,19,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3900","Alien: Isolation","XOne",2014,"Shooter","Sega",0.24,0.51,78,24,7.9,318,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3901","Epic Mickey 2: The Power of Two","X360",2012,"Action","Disney Interactive Studios",0.15,0.51,59,35,5.5,22,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3902","Kung Fu Panda","PS3",2008,"Action","Activision",0.21,0.51,76,23,7.3,18,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3903","Spectrobes: Beyond the Portals","DS",2008,"Role-Playing","Disney Interactive Studios",0.11,0.51,70,26,7.7,14,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3904","Fishing Derby","2600",1980,"Sports","Activision",0.03,0.51,63,14,7.3,8,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3905","Pac-Man Fever","PS2",2001,"Misc","Sony Computer Entertainment",0.2,0.51,47,14,6.3,7,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3906","International Track & Field","PS",1996,"Sports","Konami Digital Entertainment",0.05,0.51,66,7,7.05,7,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3907","HSX HyperSonic.Xtreme","PS2",2002,"Racing","Midas Interactive Entertainment",0.2,0.51,53,17,8.4,8,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3908","Lair","PS3",2007,"Action","Sony Computer Entertainment",0.03,0.51,53,55,6.4,230,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3909","Naruto Shippuden: Ultimate Ninja Storm 3","X360",2013,"Fighting","Namco Bandai Games",0.16,0.51,70,16,7.6,67,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3910","Dishonored","PC",2012,"Action","Bethesda Softworks",0.19,0.51,91,29,8.4,3441,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3911","Madden NFL 2004","GC",2003,"Sports","Electronic Arts",0.1,0.51,94,19,7.7,17,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3912","Soul Sacrifice","PSV",2013,"Role-Playing","Sony Computer Entertainment",0.08,0.51,77,71,8.2,298,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3913","Jikkyou Powerful Pro Yakyuu 10","PS2",2003,"Sports","Konami Digital Entertainment",0,0.51,69,9,7.15,5,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3914","Summoner","PS2",2000,"Role-Playing","THQ",0.2,0.51,74,16,7.8,12,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3915","DC Universe Online","PS3",2011,"Role-Playing","Sony Online Entertainment",0.11,0.51,67,46,7.4,139,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3916","Virtual Pool","PS",1997,"Sports","Interplay",0.19,0.51,71,10,7.85,26,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3917","Jam With the Band","DS",2008,"Misc","Nintendo",0,0.51,58,5,6.5,5,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3918","NBA Live 07","PSP",2006,"Sports","Electronic Arts",0,0.51,64,9,7.5,4,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3919","100 All-Time Favorites","DS",2009,"Puzzle","Ubisoft",0.12,0.51,71,49,6.2,6,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"3920","IL-2 Sturmovik: Birds of Prey","X360",2009,"Simulation","505 Games",0.23,0.51,80,43,8.4,18,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3921","The Walking Dead: Survival Instinct","PS3",2013,"Shooter","Activision",0.15,0.51,34,14,3.6,196,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3922","Major League Baseball 2K10","X360",2010,"Sports","Take-Two Interactive",0,0.51,76,26,7.6,38,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3923","Alice in Wonderland","Wii",2010,"Adventure","Disney Interactive Studios",0.21,0.51,69,18,7.4,13,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3924","Ratatouille","PS3",2007,"Action","THQ",0.32,0.51,55,8,4.8,4,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3925","SpongeBob SquarePants: Lights, Camera, Pants!","GBA",2005,"Misc","THQ",0.14,0.51,67,13,7.35,14,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3926","Rugrats: Scavenger Hunt","N64",1999,"Misc","THQ",0.09,0.51,59,10,6.8,8,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3927","Wrecking Crew","NES",1985,"Platform","Nintendo",0,0.51,72,13,7.45,11,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3928","International Superstar Soccer 2000 (All region sales)","N64",1999,"Sports","Konami Digital Entertainment",0.26,0.51,64,12,7.3,8,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3929","Hidden Mysteries: Titanic - Secrets of the Fateful Voyage","DS",2009,"Adventure","GSP",0.33,0.51,58,7,4.7,6,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3930","Pro Evolution Soccer 2010","Wii",2009,"Sports","Konami Digital Entertainment",0.27,0.51,82,13,8.4,17,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3931","NBA Live 2004","X",2003,"Sports","Electronic Arts",0.04,0.51,85,19,8.2,11,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3932","Iron Man","DS",2008,"Action","Sega",0.12,0.51,56,10,7,4,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3933","Dai-4-Ji Super Robot Taisen S","PS",1996,"Strategy","Banpresto",0,0.51,72,13,7.45,11,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3934","Disney's Kim Possible: Revenge of Monkey Fist","GBA",2002,"Platform","THQ",0.14,0.51,62,4,8.8,8,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3935","Naruto Shippuden: Clash of Ninja Revolution 3","Wii",2009,"Fighting","Nintendo",0.03,0.51,74,23,8.1,21,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3936","Ace Combat Zero: The Belkan War","PS2",2006,"Simulation","Namco Bandai Games",0.12,0.51,75,45,8.4,55,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3937","Harry Potter and the Half-Blood Prince","PSP",2009,"Action","Electronic Arts",0.2,0.51,76,43,6.6,9,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"3938","Dragon Age: Origins","PC",2009,"Role-Playing","Electronic Arts",0.46,0.51,91,67,8.6,3564,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3939","Dynasty Warriors","PSP",2004,"Action","Tecmo Koei",0,0.51,62,26,7.3,24,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3940","SoulCalibur: Broken Destiny","PSP",2009,"Fighting","Namco Bandai Games",0.2,0.51,80,52,6.2,45,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3941","NHL 07","PS2",2006,"Sports","Electronic Arts",0.02,0.51,76,11,4.6,51,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3942","Dragon Ball: Raging Blast","X360",2009,"Fighting","Namco Bandai Games",0.08,0.51,56,29,7.5,33,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3943","Petz: Hamsterz Life 2","DS",2007,"Misc","Ubisoft",0,0.51,67,11,6.75,12,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3944","World Championship Poker","X",2004,"Misc","Crave Entertainment",0.11,0.51,66,7,7.4,7,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"3945","The BIGS","PS2",2007,"Sports","Take-Two Interactive",0.19,0.51,71,4,4.8,4,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3946","Final Fantasy","WS",2000,"Role-Playing","SquareSoft",0,0.51,72,7,7.4,7,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3947","Dragon Ball Z: Supersonic Warriors","GBA",2004,"Fighting","Atari",0.13,0.51,73,26,7,21,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3948","Bravely Second: End Layer","3DS",2015,"Role-Playing","Nintendo",0.11,0.51,81,70,7.4,108,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3949","NBA Ballers","X",2004,"Sports","Midway Games",0.11,0.51,82,35,8.1,8,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3950","Silent Hill 4: The Room","PS2",2004,"Action","Konami Digital Entertainment",0.19,0.51,76,54,7.8,191,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3951","My Word Coach","Wii",2007,"Misc","Ubisoft",0.01,0.51,68,8,6.55,14,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"3952","River Raid II","2600",1988,"Shooter","Activision",0.03,0.51,63,14,7.3,8,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3953","Capcom Classics Collection","PS2",2005,"Misc","Capcom",0.17,0.51,78,30,8.4,5,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3954","Monopoly Party","PS2",2002,"Misc","Infogrames",0.19,0.51,65,10,8.4,8,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3955","Tiger Woods PGA Tour 13","X360",2012,"Sports","Electronic Arts",0.18,0.51,77,47,5.6,39,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3956","NHL FaceOff 98","PS",1997,"Sports","Sony Computer Entertainment",0.19,0.51,71,10,7.85,26,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3957","The Saboteur","X360",2009,"Action","Electronic Arts",0.2,0.51,73,69,8.2,141,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3958","The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies","GBA",2004,"Action","THQ",0.13,0.5,56,4,6.7,7,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"3959","Sonic Riders","PS2",2006,"Racing","Sega",0.02,0.5,55,41,7.2,25,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3960","FIFA 17","X360",2016,"Sports","Electronic Arts",0.37,0.5,75,16,2,28,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"3961","Looney Tunes: Back in Action","PS2",2003,"Platform","Warner Bros. Interactive Entertainment",0.19,0.5,51,9,7.5,6,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3962","Monsters vs. Aliens","DS",2009,"Action","Activision",0.13,0.5,47,8,5.4,12,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"3963","Midnight Magic","2600",1983,"Action","Atari",0.03,0.5,63,14,7.3,8,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3964","NHL 09","X360",2008,"Sports","Electronic Arts",0.01,0.5,88,41,8.4,61,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3965","Bully: Scholarship Edition","Wii",2008,"Action","Take-Two Interactive",0.28,0.5,83,34,8.4,60,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3966","WWE SmackDown vs. RAW 2007","X360",2006,"Fighting","THQ",0.03,0.5,81,50,7.8,46,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3967","Midnight Club II","X",2003,"Racing","Take-Two Interactive",0.06,0.5,86,33,7.6,12,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3968","Monster Hunter Freedom 2","PS3",2011,"Role-Playing","Capcom",0,0.5,52,5,6.2,8,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3969","Tiger Woods PGA Tour 07","PS3",2006,"Sports","Electronic Arts",0.12,0.5,81,30,8.1,36,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"3970","Ratatouille","Wii",2007,"Action","THQ",0.03,0.5,62,16,6.7,12,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3971","Avatar: The Last Airbender","GC",2006,"Adventure","THQ",0.1,0.5,60,10,6.5,4,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3972","Blues Clues: Blues Big Musical","PS",2001,"Misc","THQ",0.19,0.5,75,16,7.75,16,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3973","The Mummy Returns","PS2",2001,"Action","Universal Interactive",0.19,0.5,44,13,7,11,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3974","Cars Toon: Maters Tall Tales","Wii",2010,"Misc","Disney Interactive Studios",0.02,0.5,62,9,6.6,7,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3975","Paws & Claws: Dogs & Cats Best Friends","DS",2007,"Simulation","THQ",0.01,0.5,66,11,6.5,18,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3976","Hitman: Blood Money","PS2",2006,"Action","Eidos Interactive",0.19,0.5,83,36,8.4,105,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3977","Lost: Via Domus","PS3",2008,"Action","Ubisoft",0.22,0.5,54,30,6.7,29,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3978","Disney Sing It","PS2",2008,"Misc","Disney Interactive Studios",0.19,0.5,62,13,7.35,10,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3979","Chopper Command","2600",1982,"Shooter","Activision",0.03,0.5,63,14,7.3,8,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3980","Picross DS","DS",2007,"Puzzle","Nintendo",0.02,0.5,83,33,8.7,36,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3981","Crash: Mind Over Mutant","PS2",2008,"Platform","Vivendi Games",0.19,0.5,73,7,6.5,37,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3982","Activision Anthology","PS2",2002,"Misc","Activision",0.19,0.5,75,13,7.7,6,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3983","Final Fantasy II Anniversary Edition","PSP",2007,"Role-Playing","Square Enix",0.02,0.5,63,31,7.1,24,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3984","Pro Evolution Soccer 2012","X360",2011,"Action","Konami Digital Entertainment",0.34,0.5,78,36,6.6,55,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3985","Test Drive Unlimited","PSP",2007,"Racing","Atari",0.27,0.5,80,18,7.3,29,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3986","Unit 13","PSV",2012,"Shooter","Sony Computer Entertainment",0.13,0.5,71,60,7.5,169,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3987","R.U.S.E.","PS3",2010,"Strategy","Ubisoft",0.22,0.5,76,37,7.3,50,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3988","Theatrhythm: Final Fantasy","3DS",2012,"Misc","Square Enix",0.07,0.5,78,60,7.8,113,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3989","Prince of Persia Trilogy","PS3",2010,"Action","Ubisoft",0.24,0.5,63,8,6.3,13,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3990","Madden NFL 13","Wii",2012,"Sports","Electronic Arts",0,0.5,68,16,7.3,4,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"3991","NBA 2K11","Wii",2010,"Action","Take-Two Interactive",0.01,0.5,60,8,7.6,5,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"3992","Goldeneye 007: Reloaded","X360",2011,"Shooter","Activision",0.2,0.5,72,56,6,96,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
